name,year,country,scoring,drive_distance,gir_pct,sg_p,sg_ttg,sg_t,top_10,win
Jimmy Walker,2016,USA,70.393,301.3,63.96,0.243,0.649,0.892,5,1
Jimmy Walker,2017,USA,71.155,295.7,63.57,0.135,0.138,0.273,1,0
Jimmy Walker,2018,USA,70.786,299.0,61.9,0.324,0.033,0.357,4,0
Jin Park,2008,KOR,71.926,274.4,62.84,0.014,-0.866,-0.852,0,0
Jin Park,2013,KOR,71.777,273.2,63.44,-0.027,-0.485,-0.512,0,0
Joaquin Niemann,2019,CHI,70.621,301.5,68.06,-0.17,0.84,0.67,4,0
Joaquin Niemann,2020,CHI,70.364,301.7,69.3,-0.242,0.744,0.502,4,0
Joaquin Niemann,2021,CHI,70.045,310.6,68.57,0.312,0.812,1.124,5,0
Joaquin Niemann,2022,CHI,69.829,309.1,67.92,-0.061,1.335,1.274,5,0
Joe Durant,2007,USA,71.038,284.3,68.52,-0.901,0.88,-0.021,0,0
Joe Durant,2008,USA,71.267,286.5,71.1,-0.978,0.665,-0.314,2,0
Joe Durant,2009,USA,71.25,279.5,70.58,-0.779,0.475,-0.304,1,0
Joe Durant,2010,USA,70.365,285.6,71.95,-0.292,0.775,0.481,2,0
Joe Durant,2011,USA,71.428,283.6,71.26,-0.861,0.629,-0.233,0,0
Joe Ogilvie,2007,USA,70.761,289.5,61.68,0.351,0.073,0.425,2,1
Joe Ogilvie,2008,USA,70.865,287.7,64.12,0.446,-0.289,0.157,4,0
Joe Ogilvie,2009,USA,70.992,291.4,62.32,0.546,-0.455,0.091,1,0
Joe Ogilvie,2010,USA,71.296,285.9,66.07,0.096,-0.338,-0.249,1,0
Joe Ogilvie,2011,USA,71.215,291.6,62.6,0.167,-0.473,-0.306,1,0
Joel Dahmen,2018,USA,70.578,295.8,68.82,-0.277,0.677,0.4,3,0
Joel Dahmen,2019,USA,70.932,292.4,66.72,-0.102,0.187,0.085,2,0
Joel Dahmen,2020,USA,70.415,295.4,63.85,-0.063,0.652,0.588,5,0
Joel Dahmen,2021,USA,71.162,292.3,65.24,-0.344,0.316,-0.028,3,0
Joel Dahmen,2022,USA,70.855,292.1,67.91,-0.126,0.105,-0.021,3,0
Joey Sindelar,2007,USA,71.664,287.1,66.67,-0.102,-0.171,-0.273,0,0
John Daly,2007,USA,71.927,312.9,61.3,-0.297,-0.478,-0.775,0,0
John Daly,2010,USA,71.697,305.7,65.66,-0.653,-0.335,-0.989,0,0
John Daly,2012,USA,70.879,306.7,62.08,0.192,-0.598,-0.406,1,0
John Huh,2012,USA,70.384,288.3,66.44,0.167,0.397,0.564,4,1
John Huh,2013,USA,70.758,282.0,66.6,-0.227,0.525,0.298,2,0
John Huh,2014,USA,71.24,283.9,64.39,-0.159,-0.01,-0.169,2,0
John Huh,2015,USA,71.037,279.8,64.85,0.279,-0.191,0.088,0,0
John Huh,2016,USA,71.104,284.7,66.21,-0.209,0.158,-0.05,3,0
John Huh,2017,USA,70.851,287.1,65.78,0.124,-0.026,0.099,2,0
John Huh,2018,USA,70.718,287.1,65.8,0.167,0.083,0.251,2,0
John Huh,2022,USA,70.737,292.0,66.82,-0.011,0.287,0.276,2,0
John Huston,2008,USA,70.807,291.5,70.3,0.189,0.457,0.646,1,0
John Mallinger,2007,USA,71.085,280.9,62.96,0.068,-0.068,0.0,4,0
John Mallinger,2008,USA,70.479,279.0,60.82,0.312,0.064,0.376,4,0
John Mallinger,2009,USA,70.73,279.1,64.79,0.08,0.278,0.358,4,0
John Mallinger,2010,USA,71.27,280.4,67.11,0.051,-0.228,-0.175,1,0
John Mallinger,2012,USA,70.699,281.4,66.51,-0.086,0.305,0.218,3,0
John Merrick,2007,USA,71.265,297.1,69.13,-0.409,0.385,-0.025,1,0
John Merrick,2008,USA,70.546,299.0,67.72,-0.418,0.399,-0.019,4,0
John Merrick,2009,USA,70.936,296.9,64.93,-0.016,-0.248,-0.264,4,0
John Merrick,2010,USA,71.102,291.4,70.24,-0.126,0.144,0.019,1,0
John Merrick,2011,USA,70.423,297.2,68.69,0.058,0.372,0.43,1,0
John Merrick,2012,USA,70.701,293.3,69.13,-0.193,0.385,0.191,2,0
John Merrick,2013,USA,70.736,284.3,66.53,0.063,0.454,0.517,2,1
John Merrick,2014,USA,71.852,285.3,68.07,-0.568,0.051,-0.517,0,0
John Merrick,2015,USA,71.334,285.0,67.64,-0.775,0.42,-0.356,0,0
John Peterson,2014,USA,71.47,288.1,65.56,-0.819,0.34,-0.48,0,0
John Peterson,2015,USA,70.735,288.1,68.32,-0.184,0.435,0.251,0,0
John Riegger,2008,USA,71.16,290.1,69.49,-0.423,0.409,-0.014,0,0
John Rollins,2007,USA,70.419,290.4,63.64,0.104,0.413,0.517,4,0
John Rollins,2008,USA,71.057,288.9,63.48,0.105,0.199,0.303,2,0
John Rollins,2009,USA,71.243,296.5,64.2,-0.001,0.012,0.011,4,1
John Rollins,2010,USA,70.728,295.5,68.18,-0.216,0.71,0.497,2,0
John Rollins,2011,USA,70.584,296.7,69.08,-0.101,0.773,0.671,4,0
John Rollins,2012,USA,70.618,295.4,66.16,-0.034,0.465,0.431,5,0
John Rollins,2013,USA,70.779,295.6,67.43,-0.243,0.47,0.227,2,0
John Rollins,2014,USA,71.932,290.1,64.86,-0.252,-0.395,-0.647,0,0
John Senden,2007,AUS,70.566,294.2,70.33,-0.25,0.778,0.528,5,0
John Senden,2008,AUS,70.424,288.8,69.08,-0.313,0.899,0.586,3,0
John Senden,2009,AUS,70.057,294.2,70.89,0.038,1.021,1.06,7,0
John Senden,2010,AUS,70.618,290.2,72.49,-0.139,0.749,0.608,2,0
John Senden,2011,AUS,70.199,293.3,70.86,0.302,0.665,0.967,3,0
John Senden,2012,AUS,70.05,291.0,68.59,0.039,0.96,1.0,5,0
John Senden,2013,AUS,70.97,289.3,65.95,-0.138,0.216,0.078,0,0
John Senden,2014,AUS,70.27,288.9,67.85,0.476,0.328,0.805,5,1
John Senden,2015,AUS,71.09,290.2,67.26,-0.061,0.142,0.082,3,0
John Senden,2016,AUS,70.717,289.7,68.86,0.329,0.18,0.51,1,0
Johnson Wagner,2007,USA,71.144,285.5,67.75,-0.229,0.424,0.195,2,0
Johnson Wagner,2008,USA,71.153,283.2,61.6,0.141,-0.163,-0.022,1,1
Johnson Wagner,2009,USA,71.312,288.4,65.64,0.04,-0.179,-0.139,1,0
Johnson Wagner,2010,USA,71.113,282.4,68.24,0.065,-0.16,-0.095,2,0
Johnson Wagner,2011,USA,70.654,282.2,67.17,0.427,-0.37,0.057,1,1
Johnson Wagner,2012,USA,70.899,284.0,65.91,0.346,0.039,0.385,4,1
Johnson Wagner,2013,USA,72.013,278.6,64.35,0.271,-1.217,-0.946,2,0
Johnson Wagner,2014,USA,71.444,287.1,64.1,0.05,-0.616,-0.565,1,0
Johnson Wagner,2015,USA,70.807,290.7,68.95,0.203,-0.108,0.095,3,0
Johnson Wagner,2016,USA,70.781,289.4,69.38,0.273,0.095,0.368,3,0
Johnson Wagner,2017,USA,71.429,288.1,66.93,0.12,-0.456,-0.336,2,0
Johnson Wagner,2019,USA,70.847,283.4,71.55,0.488,-0.483,0.005,1,0
Jon Curran,2015,USA,70.849,273.5,66.39,-0.028,-0.059,-0.088,5,0
Jon Curran,2016,USA,71.145,271.9,63.02,0.407,-0.354,0.053,3,0
Jon Mills,2008,CAN,71.552,293.2,65.71,-0.287,-0.269,-0.556,0,0
Jon Rahm,2017,ESP,69.561,305.8,68.61,0.256,1.522,1.778,11,0
Jon Rahm,2018,ESP,69.958,308.9,70.12,-0.151,1.039,0.889,5,0
Jon Rahm,2019,ESP,69.618,305.6,69.04,0.336,1.17,1.505,12,0
Jon Rahm,2020,ESP,69.127,307.6,70.31,0.479,1.344,1.823,8,0
Jon Rahm,2021,ESP,69.3,309.0,71.93,0.331,1.767,2.098,15,0
Jon Rahm,2022,ESP,69.755,318.9,71.59,0.367,1.29,1.656,8,0
Jonas Blixt,2012,SWE,70.244,286.3,63.65,0.804,0.257,1.062,5,1
Jonas Blixt,2013,SWE,71.11,283.7,60.89,0.312,-0.715,-0.403,2,1
Jonas Blixt,2014,SWE,71.581,286.1,61.11,0.303,-0.512,-0.209,1,0
Jonas Blixt,2015,SWE,71.238,287.6,62.71,0.122,-0.562,-0.44,1,0
Jonas Blixt,2016,SWE,71.19,290.3,60.96,0.52,-0.621,-0.101,2,0
Jonas Blixt,2017,SWE,71.283,288.8,61.51,0.536,-0.877,-0.341,1,0
Jonas Blixt,2019,SWE,70.875,289.4,65.13,0.13,-0.008,0.122,1,0
Jonathan Byrd,2007,USA,70.488,292.0,63.55,0.296,0.213,0.51,4,1
Jonathan Byrd,2008,USA,71.028,285.3,63.01,0.006,0.281,0.287,2,0
Jonathan Byrd,2009,USA,70.662,295.9,70.59,-0.434,1.067,0.633,2,0
Jonathan Byrd,2010,USA,70.437,290.9,70.0,0.029,0.491,0.524,4,1
Jonathan Byrd,2011,USA,70.783,291.6,65.65,0.116,0.354,0.469,5,1
Jonathan Byrd,2012,USA,70.753,289.5,63.64,0.262,0.244,0.506,5,0
Jonathan Byrd,2014,USA,71.083,288.1,64.89,-0.271,-0.027,-0.298,1,0
Jonathan Byrd,2015,USA,70.83,287.5,67.35,0.084,0.148,0.232,0,0
Jonathan Randolph,2015,USA,71.606,287.2,64.37,0.132,-0.85,-0.718,0,0
Jonathan Randolph,2017,USA,71.642,287.2,62.71,-0.12,-0.386,-0.506,1,0
Jordan Spieth,2013,USA,69.668,289.4,66.94,0.182,1.291,1.473,9,1
Jordan Spieth,2014,USA,69.946,289.7,62.47,0.399,0.581,0.98,8,0
Jordan Spieth,2015,USA,68.938,291.8,67.87,0.571,1.583,2.154,15,5
Jordan Spieth,2016,USA,69.52,295.4,63.52,0.758,0.811,1.569,8,2
Jordan Spieth,2017,USA,68.846,295.6,70.01,0.278,1.646,1.924,12,0
Jordan Spieth,2018,USA,69.904,299.8,70.47,-0.034,0.863,0.83,5,0
Jordan Spieth,2019,USA,70.453,295.2,62.8,0.862,-0.403,0.459,4,0
Jordan Spieth,2020,USA,70.856,301.6,62.37,0.004,0.134,0.137,3,0
Jordan Spieth,2021,USA,70.118,299.5,64.58,0.389,0.68,1.069,9,0
Jordan Spieth,2022,USA,70.24,308.4,67.42,-0.207,1.046,0.839,6,0
Joseph Bramlett,2011,USA,71.714,295.6,65.21,-0.581,0.111,-0.47,0,0
Joseph Bramlett,2020,USA,71.367,299.3,70.02,-0.155,-0.144,-0.298,1,0
Joseph Bramlett,2021,USA,71.481,309.6,68.87,-0.724,0.601,-0.123,1,0
Josh Teater,2010,USA,71.116,293.1,68.8,-0.314,0.206,-0.109,2,0
Josh Teater,2011,USA,71.057,302.3,66.89,-0.089,0.174,0.085,2,0
Josh Teater,2012,USA,70.953,298.6,67.5,-0.209,0.338,0.128,4,0
Josh Teater,2013,USA,70.904,293.7,66.53,0.022,0.316,0.338,3,0
Josh Teater,2014,USA,71.301,294.6,65.09,-0.218,0.076,-0.143,0,0
Josh Teater,2019,USA,70.983,292.0,70.48,-0.017,0.279,0.262,2,0
Josh Teater,2020,USA,71.335,294.0,71.54,-0.8,0.007,-0.793,1,0
JosÃ© Coceres,2007,ARG,70.737,273.0,61.96,-0.283,0.245,-0.038,3,0
JosÃ© MarÃ­a OlazÃ¡bal,2007,ESP,71.521,276.0,54.33,0.481,-0.945,-0.464,1,0
JuliÃ¡n Etulain,2017,ARG,71.338,293.5,66.75,0.078,-0.385,-0.307,1,0
Justin Bolli,2008,USA,72.11,284.1,66.88,-0.372,-0.456,-0.828,1,0
Justin Bolli,2010,USA,72.881,281.8,64.85,-0.558,-1.361,-1.918,0,0
Justin Bolli,2013,USA,72.034,279.1,61.11,0.038,-1.27,-1.232,2,0
Justin Hicks,2011,USA,72.008,286.0,65.71,-0.955,-0.461,-1.416,0,0
Justin Hicks,2013,USA,71.138,280.0,68.59,-0.219,0.08,-0.139,1,0
Justin Hicks,2014,USA,70.836,285.1,71.44,0.069,-0.003,0.066,3,0
Justin Leonard,2007,USA,70.527,282.7,64.8,0.124,0.393,0.517,5,1
Justin Leonard,2008,USA,69.772,281.4,66.61,0.463,0.675,1.138,8,1
Justin Leonard,2009,USA,70.094,283.5,67.03,0.087,0.865,0.951,6,0
Justin Leonard,2010,USA,70.419,277.8,65.09,0.181,0.356,0.539,1,0
Justin Leonard,2011,USA,71.002,280.1,64.91,-0.11,0.011,-0.099,1,0
Justin Leonard,2012,USA,71.583,279.4,60.44,-0.325,-0.29,-0.615,2,0
Justin Leonard,2013,USA,70.863,276.3,63.11,0.348,-0.233,0.115,1,0
Justin Leonard,2014,USA,70.895,270.3,57.78,0.496,-0.677,-0.181,2,0
Justin Leonard,2015,USA,71.517,271.6,62.57,0.231,-0.544,-0.313,0,0
Justin Lower,2022,USA,71.093,294.2,67.36,0.252,-0.512,-0.261,2,0
Justin Rose,2007,ENG,69.301,288.7,65.73,0.061,0.816,0.878,7,0
Justin Rose,2009,ENG,70.389,288.1,65.95,0.111,0.395,0.506,2,0
Justin Rose,2010,ENG,69.885,287.8,66.31,0.243,0.952,1.195,4,2
Justin Rose,2011,ENG,70.332,290.6,69.48,0.047,0.937,0.984,5,1
Justin Rose,2012,ENG,69.549,290.9,70.34,-0.122,1.762,1.64,8,1
Justin Rose,2013,ENG,69.225,296.6,68.89,-0.188,1.912,1.723,7,1
Justin Rose,2014,ENG,69.624,295.1,66.91,-0.04,1.506,1.466,8,1
Justin Rose,2015,ENG,69.744,303.5,70.54,0.023,1.471,1.493,8,1
Justin Rose,2016,ENG,70.148,303.9,67.92,-0.197,1.325,1.128,5,0
Justin Rose,2017,ENG,69.699,300.9,68.06,-0.063,1.295,1.232,8,0
Justin Rose,2018,ENG,68.993,303.5,69.95,0.424,1.527,1.952,11,0
Justin Rose,2019,ENG,69.825,303.2,64.78,0.504,0.739,1.243,7,0
Justin Rose,2020,ENG,70.589,299.6,63.16,-0.025,0.343,0.318,2,0
Justin Rose,2021,ENG,70.678,297.5,65.95,0.375,-0.278,0.097,3,0
Justin Rose,2022,ENG,70.406,299.5,64.92,0.45,0.055,0.505,2,0
Justin Thomas,2015,USA,70.105,303.2,68.92,0.042,0.926,0.968,7,0
Justin Thomas,2016,USA,70.571,301.3,65.63,-0.185,0.506,0.32,7,1
Justin Thomas,2017,USA,69.359,309.7,67.16,0.332,1.479,1.811,12,0
Justin Thomas,2018,USA,69.118,311.8,68.77,0.272,1.563,1.835,10,0
Justin Thomas,2019,USA,69.466,302.2,70.68,-0.186,1.817,1.631,7,0
Justin Thomas,2020,USA,69.128,304.2,69.61,-0.031,1.741,1.709,10,0
Justin Thomas,2021,USA,69.773,303.9,67.79,0.026,1.418,1.444,7,0
Justin Thomas,2022,USA,69.493,314.3,68.35,0.091,1.589,1.68,10,0
K.H. Lee,2019,KOR,71.307,286.2,67.66,-0.096,-0.011,-0.107,2,0
K.H. Lee,2020,KOR,71.339,296.4,65.2,-0.102,-0.08,-0.182,1,0
K.H. Lee,2021,KOR,71.227,298.4,64.26,-0.236,0.309,0.074,3,0
K.H. Lee,2022,KOR,70.578,302.5,65.82,0.13,0.288,0.418,2,0
K.J. Choi,2007,KOR,69.611,284.1,65.29,0.518,0.874,1.392,7,2
K.J. Choi,2008,KOR,70.259,286.1,65.48,0.491,0.394,0.885,5,1
K.J. Choi,2009,KOR,71.205,280.1,66.06,-0.051,0.214,0.163,1,0
K.J. Choi,2010,KOR,70.099,283.1,68.52,0.054,0.927,0.984,4,0
K.J. Choi,2011,KOR,69.993,285.6,65.93,0.163,0.915,1.079,8,1
K.J. Choi,2012,KOR,70.886,282.3,63.57,-0.344,0.599,0.255,2,0
K.J. Choi,2013,KOR,70.322,278.3,65.87,0.337,0.508,0.845,2,0
K.J. Choi,2014,KOR,70.87,279.8,62.08,0.332,-0.039,0.293,2,0
K.J. Choi,2015,KOR,71.372,276.5,63.8,0.415,-0.159,0.256,0,0
K.J. Choi,2016,KOR,71.093,275.3,65.37,0.352,-0.174,0.178,2,0
K.J. Choi,2017,KOR,71.618,282.2,63.05,0.176,-0.439,-0.264,0,0
Keegan Bradley,2011,USA,70.257,300.7,65.9,0.007,0.272,0.279,4,2
Keegan Bradley,2012,USA,69.984,302.7,66.54,0.33,0.791,1.122,5,1
Keegan Bradley,2013,USA,69.724,300.6,66.54,0.25,1.153,1.403,7,0
Keegan Bradley,2014,USA,70.031,302.2,66.67,0.254,0.74,0.994,6,0
Keegan Bradley,2015,USA,70.45,306.1,67.53,-0.07,1.088,1.018,3,0
Keegan Bradley,2016,USA,70.741,300.0,69.58,-0.631,0.929,0.298,2,0
Keegan Bradley,2017,USA,70.437,299.8,68.63,-0.216,0.769,0.553,5,0
Keegan Bradley,2018,USA,70.303,299.6,69.18,-0.358,1.151,0.793,5,0
Keegan Bradley,2019,USA,70.849,298.5,68.5,-0.516,0.663,0.147,3,0
Keegan Bradley,2021,USA,70.489,300.2,69.96,-0.548,1.348,0.8,4,0
Keegan Bradley,2022,USA,70.354,307.5,66.18,0.067,0.986,1.053,6,0
Keith Mitchell,2018,USA,70.92,312.6,69.42,-0.504,0.486,-0.018,4,0
Keith Mitchell,2019,USA,71.021,303.2,67.34,-0.338,0.592,0.254,3,0
Keith Mitchell,2020,USA,71.298,301.9,65.02,0.22,-0.478,-0.258,1,0
Keith Mitchell,2021,USA,71.286,307.2,64.62,-0.057,-0.083,-0.14,4,0
Keith Mitchell,2022,USA,69.916,311.8,67.64,0.209,0.865,1.074,6,0
Kelly Kraft,2016,USA,71.333,289.8,67.42,0.185,-0.146,0.039,1,0
Kelly Kraft,2017,USA,71.491,291.9,63.15,-0.157,-0.524,-0.681,3,0
Kelly Kraft,2018,USA,71.333,288.6,63.83,0.075,-0.395,-0.32,3,0
Kelly Kraft,2019,USA,71.529,290.2,62.41,0.054,-0.769,-0.715,3,0
Ken Duke,2007,USA,70.628,288.4,65.58,0.1,0.439,0.539,5,0
Ken Duke,2008,USA,70.38,284.9,64.8,0.467,0.13,0.597,5,0
Ken Duke,2009,USA,71.596,283.1,63.09,-0.475,0.06,-0.414,0,0
Ken Duke,2012,USA,70.376,282.6,64.61,0.349,0.305,0.654,6,0
Ken Duke,2013,USA,71.025,275.1,63.09,-0.026,-0.04,-0.065,2,1
Ken Duke,2014,USA,71.137,275.5,67.17,-0.409,0.23,-0.178,0,0
Ken Duke,2015,USA,71.306,278.1,64.17,-0.222,-0.156,-0.378,3,0
Ken Duke,2016,USA,71.88,280.2,59.26,-0.524,-0.21,-0.734,2,0
Ken Duke,2017,USA,72.078,274.2,63.69,-0.452,-0.435,-0.887,0,0
Kenneth Ferrie,2008,ENG,71.708,284.8,64.84,-0.174,-0.507,-0.681,0,0
Kenny Perry,2007,USA,70.369,299.6,67.54,-0.337,0.981,0.643,3,0
Kenny Perry,2008,USA,69.826,296.0,67.47,0.082,0.995,1.076,7,3
Kenny Perry,2009,USA,69.789,293.1,67.34,0.268,0.938,1.206,8,2
Kenny Perry,2010,USA,70.841,290.6,69.04,-0.244,0.645,0.401,1,0
Kent Jones,2007,USA,71.162,287.1,66.95,-0.141,0.317,0.175,2,0
Kent Jones,2008,USA,71.32,282.9,69.71,-0.042,0.069,0.027,0,0
Kent Jones,2009,USA,71.489,281.3,65.56,-0.145,-0.539,-0.684,1,0
Kent Jones,2011,USA,71.001,285.0,66.12,0.028,-0.205,-0.177,0,0
Kevin Chappell,2011,USA,71.221,295.8,64.89,-0.501,0.187,-0.314,3,0
Kevin Chappell,2012,USA,70.89,293.3,64.11,-0.262,0.181,-0.081,1,0
Kevin Chappell,2013,USA,70.927,292.9,66.11,-0.338,0.722,0.384,3,0
Kevin Chappell,2014,USA,70.466,296.2,67.59,-0.278,0.97,0.692,1,0
Kevin Chappell,2015,USA,70.672,293.5,66.02,0.168,0.202,0.37,2,0
Kevin Chappell,2016,USA,70.501,296.3,66.37,-0.31,1.08,0.77,8,0
Kevin Chappell,2017,USA,70.779,305.0,65.25,-0.303,0.841,0.538,5,0
Kevin Chappell,2018,USA,70.839,308.6,66.52,-0.344,0.668,0.323,4,0
Kevin Johnson,2010,USA,72.878,276.5,62.5,-0.35,-1.795,-2.147,0,0
Kevin Kisner,2011,USA,71.858,284.3,60.59,0.139,-1.044,-0.906,0,0
Kevin Kisner,2012,USA,71.342,287.9,62.48,0.303,-0.442,-0.139,1,0
Kevin Kisner,2014,USA,70.718,287.8,65.29,0.388,0.009,0.397,3,0
Kevin Kisner,2015,USA,70.344,287.8,66.24,0.24,0.389,0.628,6,0
Kevin Kisner,2016,USA,70.489,289.0,65.19,0.667,-0.119,0.548,6,1
Kevin Kisner,2017,USA,70.294,289.5,66.38,0.388,0.656,1.043,8,0
Kevin Kisner,2018,USA,70.729,290.8,65.38,0.513,-0.476,0.037,4,0
Kevin Kisner,2019,USA,70.416,286.4,66.99,0.45,0.221,0.671,5,0
Kevin Kisner,2020,USA,70.36,289.2,65.37,0.559,0.199,0.757,4,0
Kevin Kisner,2021,USA,71.216,289.1,64.96,0.392,-0.396,-0.003,4,0
Kevin Kisner,2022,USA,70.966,290.4,67.17,0.561,-0.174,0.387,5,0
Kevin Na,2007,USA,70.884,287.4,61.97,0.348,-0.027,0.321,3,0
Kevin Na,2008,USA,70.817,280.9,63.57,0.005,0.356,0.361,3,0
Kevin Na,2009,USA,70.128,282.7,64.24,0.477,0.462,0.938,9,0
Kevin Na,2010,USA,70.314,278.6,65.89,0.493,0.362,0.854,4,0
Kevin Na,2011,USA,70.432,279.8,61.04,0.65,0.121,0.77,6,1
Kevin Na,2012,USA,70.634,281.5,62.03,0.193,0.252,0.445,6,0
Kevin Na,2014,USA,69.996,280.3,64.72,0.315,0.638,0.954,6,0
Kevin Na,2015,USA,70.121,280.1,64.56,0.233,0.711,0.944,7,0
Kevin Na,2016,USA,70.298,279.6,66.73,0.074,0.553,0.627,8,0
Kevin Na,2017,USA,70.399,283.7,65.51,0.265,0.513,0.778,5,0
Kevin Na,2018,USA,70.288,289.6,64.66,0.533,0.268,0.801,4,0
Kevin Na,2019,USA,71.144,289.6,64.44,0.089,-0.002,0.087,3,0
Kevin Na,2020,USA,70.43,286.9,63.22,0.693,-0.002,0.691,4,0
Kevin Na,2021,USA,70.522,288.5,64.11,0.105,0.422,0.527,5,0
Kevin Stadler,2007,USA,71.895,292.9,65.57,-0.75,0.05,-0.7,2,0
Kevin Stadler,2008,USA,71.255,291.2,65.11,-0.255,-0.092,-0.347,1,0
Kevin Stadler,2009,USA,70.732,290.3,66.86,-0.239,0.377,0.138,1,0
Kevin Stadler,2010,USA,71.149,290.2,67.95,-0.275,0.055,-0.221,5,0
Kevin Stadler,2011,USA,71.295,293.2,68.06,-0.426,0.208,-0.218,1,0
Kevin Stadler,2012,USA,70.525,292.9,67.75,-0.263,0.702,0.439,5,0
Kevin Stadler,2013,USA,70.632,289.8,68.92,-0.284,0.751,0.467,3,0
Kevin Stadler,2014,USA,70.62,291.6,68.91,-0.467,0.878,0.411,3,1
Kevin Streelman,2008,USA,70.615,292.8,67.44,-0.081,0.427,0.346,4,0
Kevin Streelman,2009,USA,70.591,296.5,66.61,0.121,0.163,0.284,2,0
Kevin Streelman,2010,USA,70.727,290.3,66.67,0.044,0.086,0.13,5,0
Kevin Streelman,2011,USA,70.54,289.2,65.62,0.356,0.578,0.934,4,0
Kevin Streelman,2012,USA,70.821,292.8,66.22,-0.054,0.322,0.268,3,0
Kevin Streelman,2013,USA,70.267,287.5,66.41,0.246,0.611,0.858,5,1
Kevin Streelman,2014,USA,71.354,288.6,63.25,0.006,0.068,0.074,2,1
Kevin Streelman,2015,USA,71.282,289.5,68.99,-0.219,0.352,0.133,2,0
Kevin Streelman,2016,USA,71.054,289.1,69.17,-0.383,0.447,0.064,2,0
Kevin Streelman,2017,USA,70.873,294.0,66.67,-0.281,0.45,0.169,2,0
Kevin Streelman,2018,USA,70.436,295.1,71.56,-0.25,0.868,0.619,5,0
Kevin Streelman,2019,USA,70.763,291.8,69.75,-0.251,0.919,0.669,4,0
Kevin Streelman,2020,USA,70.738,293.9,67.66,-0.084,0.498,0.414,4,0
Kevin Streelman,2021,USA,70.341,295.6,69.21,-0.008,0.681,0.673,4,0
Kevin Streelman,2022,USA,70.901,295.8,66.48,-0.091,0.488,0.397,2,0
Kevin Sutherland,2007,USA,70.747,291.3,65.49,-0.023,0.082,0.059,3,0
Kevin Sutherland,2008,USA,70.067,291.0,68.2,0.343,0.75,1.092,6,0
Kevin Sutherland,2009,USA,70.561,289.1,66.73,0.27,0.422,0.692,2,0
Kevin Sutherland,2010,USA,70.604,287.9,71.96,-0.094,0.558,0.468,1,0
Kevin Tway,2014,USA,71.912,294.5,64.35,-0.157,-0.677,-0.834,0,0
Kevin Tway,2017,USA,70.868,309.2,64.71,0.261,0.172,0.433,3,0
Kevin Tway,2018,USA,70.8,310.1,66.88,0.052,0.277,0.329,3,0
Kevin Tway,2019,USA,71.02,303.8,67.01,-0.131,0.274,0.143,2,0
Kevin Tway,2022,USA,71.554,310.2,64.79,0.129,-0.701,-0.572,1,0
Kiradech Aphibarnrat,2019,THA,70.911,292.4,61.65,0.337,-0.254,0.083,3,0
Kirk Triplett,2007,USA,71.818,277.5,65.58,-0.595,0.01,-0.584,0,0
Kirk Triplett,2009,USA,71.565,286.4,67.78,-0.84,0.268,-0.572,0,0
Kramer Hickok,2021,USA,71.175,290.8,68.04,-0.255,0.164,-0.091,2,0
Kramer Hickok,2022,USA,71.087,294.5,65.93,-0.274,-0.01,-0.285,1,0
Kris Blanks,2009,USA,71.457,291.4,66.26,-0.328,0.062,-0.266,1,0
Kris Blanks,2010,USA,71.371,286.4,71.15,-0.568,0.408,-0.161,3,0
Kris Blanks,2011,USA,70.952,284.9,68.89,-0.44,0.592,0.152,3,0
Kris Blanks,2012,USA,71.201,284.5,66.84,-0.608,0.547,-0.061,0,0
Kurt Kitayama,2022,USA,70.882,310.8,65.79,-0.017,0.307,0.29,3,0
Kyle Reifers,2007,USA,72.407,296.3,64.49,-0.322,-0.442,-0.764,0,0
Kyle Reifers,2012,USA,71.16,290.0,67.41,0.021,0.038,0.058,0,0
Kyle Reifers,2015,USA,70.854,288.0,67.03,0.036,0.101,0.136,2,0
Kyle Reifers,2016,USA,70.965,287.3,67.62,0.102,0.047,0.148,5,0
Kyle Reifers,2017,USA,71.587,286.1,65.97,-0.276,-0.143,-0.418,0,0
Kyle Stanley,2011,USA,70.317,304.6,68.21,-0.506,1.171,0.665,4,0
Kyle Stanley,2012,USA,70.633,306.9,67.06,-0.797,1.181,0.384,2,1
Kyle Stanley,2013,USA,71.842,298.1,67.37,-0.683,0.351,-0.332,3,0
Kyle Stanley,2014,USA,71.745,297.5,66.87,-1.385,0.552,-0.834,1,0
Kyle Stanley,2016,USA,70.986,288.1,67.17,-0.131,0.272,0.141,0,0
Kyle Stanley,2017,USA,69.989,296.5,70.39,-0.309,1.259,0.951,5,0
Kyle Stanley,2018,USA,70.404,295.7,71.09,0.037,0.649,0.686,5,0
Kyle Stanley,2019,USA,71.094,288.9,67.47,-0.297,0.285,-0.013,1,0
Kyle Stanley,2020,USA,71.008,285.1,72.54,-0.323,0.397,0.074,1,0
Kyle Stanley,2021,USA,71.167,292.1,69.88,-0.712,0.761,0.049,2,0
Kyle Thompson,2008,USA,72.57,285.7,62.41,-0.33,-1.197,-1.527,0,0
Kyle Thompson,2012,USA,72.296,284.2,64.78,-1.209,-0.189,-1.398,0,0
Lanto Griffin,2020,USA,70.451,302.5,65.52,0.336,0.304,0.64,4,0
Lanto Griffin,2021,USA,70.788,302.9,65.12,0.384,0.208,0.592,2,0
Lanto Griffin,2022,USA,70.735,301.6,65.46,0.121,0.171,0.292,4,0
